textID,text,selected_text,sentiment,start_idx,end_idx,start_pred,end_pred,predictions,jcd_scr,res
11822e055c,"i feel like i`m quarantined everywhere i go... pinkeye, go away already!","i feel like i`m quarantined everywhere i go... pinkeye, go away already!",negative,4,23,4,12, i feel like i`m quarantined,0.45454545454545453,0
da7fa3426e, i hope you knew its due tuesday,hope,positive,5,5,4,5, i hope,0.5,0
c60a0e1ea5,"  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don`t blame me",. don`t blame me,negative,30,35,31,35, don`t blame me,0.75,0
9fc2db9310,"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL","City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL",positive,4,25,11,12," fun,",0.0625,0
c0704fd61e, **** girl I`m so down but ya gotta let me know so I can get my kit together & I got a flyer  Any next weekend? I'M DOWN!,M DOWN,negative,34,35,4,36, **** girl i`m so down but ya gotta let me know so i can get my kit together & i got a flyer any next weekend? i'm down!,0.037037037037037035,0
d0cb089016, Hahaha!! Tv isn`t really my thing anyway..I more of a music girl,Hahaha!,positive,4,7,4,7, hahaha!!,0.0,0
fd8f12280d,happy birthday to ,happy birthday,positive,4,5,4,4, happy,0.5,0
f81a1511b2,_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!,I LOVE,positive,31,32,31,35, i love you david!!,0.5,0
52354db139,"ok my friend is about to dye my hair black scary i know, ill try to post some pics tonight if not tomorrow for ur verdict","scary i know,",negative,14,17,14,14, scary,0.3333333333333333,0
e39f4ce69a," Hi! We get to try out new restos..so yea, it fuunn  Let`s have dinner when you get back!",it fuunn,positive,18,20,19,20, fuunn,0.5,0
3d1d0de705,annoyed and overwhelmed,annoyed,negative,4,4,4,6, annoyed and overwhelmed,0.3333333333333333,0
faa345f16d,Good morning world.,Good morning world.,positive,4,7,4,4, good,0.3333333333333333,0
17e6a6f88f,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!,positive,4,35,7,7, awesome,0.047619047619047616,0
fd4e4be626," Michelle,  is on here. Don`t u miss her being on Fox? I liked your interviews with her.",? I liked your interviews with her.,positive,20,27,21,22, i liked,0.2857142857142857,0
32cd6a57a0,Happy Mother`s Day to all the American mamas!,Happy Mother`s Day,positive,4,8,4,4, happy,0.3333333333333333,0
487a01f922,It SUCKS when my playmate is MIA all weekend.  Sad,Sad,negative,16,16,4,5, it sucks,0.0,0
e9acf3e499, TY. Just a long tiring day filled with expensive plumbers and work  needed CALGON. Hope you &  have an AWESOME weekend!,an AWESOM,positive,27,28,28,30, awesome weekend!,0.0,0
9d76829fbb,"JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  ",absolutely heartwarming.,positive,8,11,9,11, heartwarming.,0.5,0
e858f93fc8," Thank you  I liked Joe`s clothes` being ripped off and then Kevin screaming, 'Who are you!?!' XD",I liked,positive,6,7,4,5, thank you,0.0,0
430f181d61,"_ri_ja good morning, It`s nice to see you!",It`s nice to see you!,positive,11,18,11,14, it`s nice,0.4,0
be2f1b8fbf,_eyes I wish I knew!  The curse of Tumblr.,wish,positive,7,7,6,7, i wish,0.5,0
22766a7e2b,Being slammed with spam followers today. Is it just me? Or is that all I can attract.  Get a life people.,Being slammed wi,negative,4,6,4,5, being slammed,0.6666666666666666,0
e77f0321f6,_Morgan_  which 1? There r2 that I love and want to share  i just wish I`d made them-,I love,positive,15,16,16,16, love,0.5,0
f2eb7e0354,_whitex gratz on your tix. sux u will be poor tho  I am trying to get pj harvey tix too but debating my $$s too,sux u will be poor tho,negative,14,20,14,15, sux,0.16666666666666666,0
123609b828,_rothlisberger That`s **** awesome!  *bookmark*,That`s **** awesome!,positive,8,13,12,13, awesome!,0.3333333333333333,0
b11db0e032," Excellent, he will never know, lmao.","Excellent, he will never know, lmao.",positive,4,14,4,5," excellent,",0.16666666666666666,0
fc8e368a72, I want to chat with you in Im some day.,I want,positive,4,5,4,14, i want to chat with you in im some day.,0.2,0
8e6b7e6a01, I love chocolate. Must be PMS,I love chocolate.,positive,4,7,4,5, i love,0.6666666666666666,0
d921c7e00e," Heh, aye. I should have investigated properly first before asking  Does seem like it`s not the most obvious thing though.",e it`s not the most obvious thing though,negative,20,29,18,30, does seem like it`s not the most obvious thing though.,0.5,0
72b11db3d1, the straightener`s another 110 pounds though. Seems pricey,pricey,negative,15,15,14,15, seems pricey,0.5,0
fbe0a05867,"_0981 LOL I was going to do some homework, but kind of got distracted... Again...  Goodnight!",LOL I,positive,7,8,24,26, goodnight!,0.0,0
f5c91fd937,SON OF A ****!!!! ARGGGHHHHHHHHHHH SO OVER IT.,ARGGGHHHHHHHHHHH,negative,9,14,4,8, son of a ****!!!!,0.0,0
61473e55d9, ty for feeding our NK addiction..ermm i mean our uhh nope yup addiction covers it,ty for feeding,positive,4,6,4,4, ty,0.3333333333333333,0
248265ffa6,I`m so bunged up!! I Hate colds!!,Hate,positive,13,13,12,16, i hate colds!!,0.3333333333333333,0
367029df78, yeah   but I`m jus glad the thunder stopped .,us gla,positive,10,11,11,11, glad,0.0,0
f2076a922c,Lots of noisy peeps outside,noisy peeps,negative,6,8,6,6, noisy,0.5,0
de55c91013,just got the bouquet of flowers for my mom  HEHEHE SWEET ),HEHEHE SWEET ),positive,14,18,14,17, hehehe sweet,0.6666666666666666,0
28463490be,"TWITTER WILL NOT UPLOAD MY ICON PICTURE  it hates me. Eff this, i`ll upload it later",hates,negative,12,12,12,14, hates me.,0.5,0
d86be462f9,happy mother`s day! I love you mama,I love you mama,positive,10,14,4,14, happy mother`s day! i love you mama,0.5714285714285714,0
f6222adb22, I wish I was going to Internet Week,I wish,positive,4,5,5,5, wish,0.5,0
673f656f29," Oh I believe you...   sooo  thinks she belongs elsewhere, I say I dont think so...",believe,positive,6,6,4,8, oh i believe you...,0.25,0
536c12e429,Cause these stupid people dont have my phone and my tummy herts,Cause these stupid people dont have my phone and my tummy herts,negative,4,17,6,6, stupid,0.09090909090909091,0
758974f512, i wish you were playing at MY prom,i wish you were playing at MY prom,positive,4,11,5,5, wish,0.125,0
2ff7619ad7,"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won`t start at all now. Fried circuit?","problems constantly,",negative,18,20,9,9, died,0.0,0
44fe2c9260,tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,tired an,negative,4,5,4,4, tired,0.5,0
e7c2fdcdce," If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn`t, I feel bad.","But if they didn`t, I feel bad.",negative,24,34,31,34, i feel bad.,0.42857142857142855,0
02d547ea16," not got virgin yet... not sure I can, tbh ... thanks anyway!",thanks anyway!,positive,17,19,17,17, thanks,0.5,0
4f82a7dcd0,THE CURIOUS CASE OF BENJAMIN BUTTON!!!!! I`m so excited about this **** movie,THE CURIOUS CASE OF BENJAMIN BUTTON!!!!! I`m so excited about this **** movie,positive,4,20,12,16, i`m so excited,0.23076923076923078,0
65f8d471f9,"i forgot to put my work clothes in the dryer  also, i love my new slippers!",i love my new slippers!,positive,17,23,17,18, i love,0.4,0
15e9a33cdd, Happy Mothers Day! i hope tom got you something special! enjoy day!  xo,Happy Mothers Day!,positive,4,7,4,4, happy,0.3333333333333333,0
7e98156044," try having your best writing five years behind you  heh, it happens",best writing five years,positive,7,10,7,7, best,0.25,0
7cf5408afa, Bro. Martin!! I need you to repent!! Pam said we were going to get to meet you last wknd...,o repent!,negative,12,14,13,14, repent!!,0.0,0
51236d0228,"I hate being reminded how weak my eyes are  I overdid reading today, they`re sore as ****. Going to rest. -sigh-",e sore,negative,21,22,4,5, i hate,0.0,0
46e338c6bf, My husband is loosing his GOVERMENT job due to downsizing-he is looking for a new job but can`t find one in our small town,can`t find one,negative,27,31,27,35, can`t find one in our small town,0.42857142857142855,0
8c05bfedf0,I sunburnt through factor 30,I sunburnt through factor 30,negative,4,10,4,7, i sunburnt,0.4,0
bfe8f0ab98, i canï¿½t choose one  i love all the songs on LV&TT;bt if u like... Read More: http://is.gd/JkVF,i love all the songs,positive,13,17,14,14, love,0.2,0
19b465fa3c,Practically my whole body burns... I can`t bend over or make any sudden movements with my arms,burns..,negative,8,9,8,9, burns...,0.0,0
2d078131fc, no happy hour for me today,happy,positive,5,5,4,5, no happy,0.5,0
3cc85b8399, http://twitpic.com/4vvou - Ok...I LOVE IT!! Melika come on do your make-up like this next time we go out,LOVE,positive,19,19,18,21,i love it!!,0.3333333333333333,0
841f7a8ed7,Have a HUGE headache... don`t have asprin here at work.,Have a HUGE headache... don`t have asprin here at work.,negative,4,19,4,8, have a huge headache...,0.4444444444444444,0
b01214538a,#myweawkness chocolate...i can`t say no,#myweawkness chocolate..,negative,4,10,4,16, #myweawkness chocolate...i can`t say no,0.16666666666666666,0
76d03aa370, so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou<3,.but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou<3,neutral,16,39,4,39, so my friends are coming to see you on nyc...but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou<3,0.5909090909090909,0
4b56be7528,i`m bored : hope your wlan will go today!,i`m bored :,negative,4,8,4,7, i`m bored,0.6666666666666666,0
5dc09b7c91,Going downstairs for more coffee and socialising  Wow... Only 4:16?.. Gives me time for French later,socialising  Wow.,positive,10,13,12,13, wow...,0.0,0
8ebf4419e9, awww  i mish u too ladie whats been good?,awww  i mish u too ladie whats been good?,positive,4,15,12,15, whats been good?,0.3333333333333333,0
5a49b3b478, A week away from 21 huh!? So what do you wanna sip on - I got `cha! Shhh... we won`t tell  Love you!,Love,positive,32,32,32,34, love you!,0.5,0
9fc91a2649,  I hope today just flows through and lots of nice things happen at work so you come home happy,f nice,positive,12,13,13,22, nice things happen at work so you come home happy,0.09090909090909091,0
2a9a4e43cc, **left off the 'again' in the title...whoops!,.whoops!,positive,14,17,15,17,whoops!,0.0,0
cfe9c7aa6c, have fun without me pasty  <33,have fun without me pasty  <33,positive,4,11,4,5, have fun,0.3333333333333333,0
32f1f3f476,Is feeling really bad about goofin` on  not knowing she really wasn`t at the meeting! Dang I`m sorry! Me & my big `ol mouth,Is feeling really bad about goofin` on  not knowing she really wasn`t at the meeting! Dang I`m sorry! Me & my big `ol mouth,negative,4,37,4,7, is feeling really bad,0.17391304347826086,0
55b39e9d84,i`m gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don`t have access to the interwebz,care,positive,21,21,20,21, take care,0.5,0
5a24150845,wtf?! my tweets aren`t posting   super excited about the weekend! <3jfg.,aren`t posting   super excited,negative,9,14,4,6, wtf?!,0.0,0
20346669cc,Facebook.com isint letting me change my profile picture,isint letting me,negative,7,10,7,14, isint letting me change my profile picture,0.42857142857142855,0
0e2f13043e,reaaaallly bored,reaaaallly bored,negative,4,8,8,8, bored,0.5,0
df0a7365f7,almost got in a giant car accident on the 101,car accident,negative,9,10,4,10, almost got in a giant car accident,0.2857142857142857,0
6675f9536d,": Aww, that sux!  _x3: Eeek for Airline charges!!! (****)",that sux!,negative,8,11,9,11, sux!,0.5,0
5fc740bfb8,Getting AxKit running on Ubuntu 8.04 is making my head explode.,my head explode.,negative,16,19,18,19, explode.,0.3333333333333333,0
27b0984279,counting the minutes until I can go home,counting the minutes,negative,4,6,4,11, counting the minutes until i can go home,0.375,0
ca44ccebe4, lol nice  I loved that concert! Aha u gonna post these pics,I loved,positive,6,7,5,7, nice i loved,0.6666666666666666,0
c792081151,"boredddddddd, work tomorrow..  and sunday. i hate clarks",hate,negative,18,18,17,18, i hate,0.5,0
afb1f607a6,Good rainy morning all,Good rainy morning all,positive,4,7,4,4, good,0.25,0
c095d013ae, Soon I hope... Really need to finish the cloning project so I can get more done,hope.,positive,6,7,6,7, hope...,0.0,0
6fb6f07801, Not so good  I think that`s my fault though - didn`t use buttermilk. Recipe was on back of the flour.,y fault,negative,12,13,4,13, not so good i think that`s my fault,0.1111111111111111,0
dc9166b505, and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware,i need a hug to bad,negative,22,27,27,27, bad,0.16666666666666666,0
24d37f9ba7,     my bracelet broke today too.,elet br,negative,5,6,6,6, broke,0.0,0
5089a80d71, i have a weird subconscience. i wonder who will i dream next,i have a weird subconscience.,negative,4,11,7,11, weird subconscience.,0.4,0
646c6efbdd, I missed you guys this morning. I`m in Tacoma w/ no KGW to start my day.,I missed you guys this morning.,negative,4,10,4,5, i missed,0.3333333333333333,0
7e10829ad0," I`m sorry you`re feeling bad, hope you get better soon... you know, if the plague doesn`t getcha.",sorry,negative,7,7,4,7, i`m sorry,0.5,0
98059dcc12,". No sun  but I can see the ocean now..I almost ran over a squirrel driving home from the store, was so foggy! Where r you?",ran over,negative,17,18,15,31,"i almost ran over a squirrel driving home from the store, was so foggy!",0.14285714285714285,0
8d8b6e78ae,Some idiot just crashed into me on his bike.  Now my bike has a small dent in it and I have to buy a new set of pedals,crashed,negative,7,7,4,7, some idiot just crashed,0.25,0
6e0b3d6b0d,knocked up is sooo godamn funny. never gets old  'you`re tupac. you`re biggie.' lol,sooo godamn funny.,positive,7,12,11,12, funny.,0.3333333333333333,0
3b1c7ecca2,Wishing all Mothers Happy Mother`s Day,Happy,positive,7,7,7,11, happy mother`s day,0.3333333333333333,0
374e6aa938, ahh when i was there it was closed,it was closed,negative,10,12,12,12, closed,0.3333333333333333,0
69438ecddc,ok its been one hour im still waiting im losing my patience,losing,negative,13,13,13,15, losing my patience,0.3333333333333333,0
3037db1345," Have a wonderful weekend at home! Good day today (it`s Friday!), but no Otalia today (*tear*)  Lots of love to you!",Good day,positive,11,12,6,6, wonderful,0.0,0
4540286356,Gotta work.  Lonely weekend ahead.,Lonely weekend ahead.,negative,7,10,7,7, lonely,0.3333333333333333,0
9f3d5f25e0,"In regard to knowledge, I am like the little robot in the movie 'Short Circuit.' I am always crying out: 'Imput! Imput!'",I am always crying,negative,22,25,22,34, i am always crying out: 'imput! imput!',0.5714285714285714,0
55ffbe6317,So grateful for my amazing family. How blessed am I. Happy Mothers day everyone,grateful,positive,5,5,4,5, so grateful,0.5,0
eaa775354f,"quitting my beloved job... having a long luvly  vacation at Koh Tao (turtle island), south of Thailand... SEA, SAND, SUN...WANNA JOIN ME?",long luvly,positive,11,14,12,14, luvly,0.5,0
ee3d9ac355,is problem free for now.  atleast i already said to that person the truth.,is problem free for now.,positive,4,9,4,21, is problem free for now. atleast i already said to that person the truth.,0.35714285714285715,0
8b8d33a2c1,Happy Mother`s Day to all you mother`s in Twitterville!,Happy Mother`s Day to all you mother`s in Twitterville!,positive,4,18,4,4, happy,0.125,0
58e7c5dbad,has a sore throat,has a sore throat,negative,4,7,6,7, sore throat,0.5,0
c756261983,"so hot in the office as air con been broken for weeks, fans on all round office but they just push hot air around really and not helping",so hot in the office,negative,4,8,31,32, not helping,0.0,0
8b0d4b3b74," Feeling inspired this evening, huh?","Feeling inspired this evening, huh?",positive,4,10,4,5, feeling inspired,0.4,0
336b9cfc93,   XDXDXD you crazy little thing why didnï¿½t you get off the train and hug me????,DXD you crazy little thing why didnï¿½t you get off the train and hug me???,neutral,6,27,4,27, xdxdxd you crazy little thing why didnï¿¿½t you get off the train and hug me????,0.6470588235294118,0
ee30bf8953,i`m yours - jason mraz....looking for an electric guitar  yay!!!1,yay!,positive,19,21,19,21, yay!!!,0.0,0
fc9eb14f18,@_supernatural_ http://twitpic.com/66l83 - i liked old ruby best.,liked,positive,22,22,21,26, i liked old ruby best.,0.2,0
6a38e69fb9,UUUUUGH!!! I HATE I MISSED  INTERVIEW!!! I WASNT AT HOME!!! DARN!!!,I HATE I MISSED  INTERVIEW!,negative,9,14,4,10, uuuuugh!!! i hate,0.4,0
621c69efa4, have fun ! bbq is good ! no matter where it is,have fun ! bbq is good ! no matter where it is,positive,4,17,4,5, have fun,0.2,0
1ad041d624," They do! Lilash I`m guessing, right?  Oh and what camera are you using? That is insane quality!",s insane quality,positive,25,27,24,28, that is insane quality!,0.16666666666666666,0
832a4d4d18, haha i only love you too sissy!!!!!  ring power! lol,i only love you too sissy!!!!!,positive,5,12,7,7, love,0.16666666666666666,0
eaf2ba98f6,"Just came back from my first city rooftop party  Man, even when you`re next to THE New Yorker Bldg, it still gets pretty windy up there.",pretty,positive,34,34,34,39, pretty windy up there.,0.25,0
e822e3ead5,Happy Mother`s Day to every mommy out there,Happy Mother`s Day,negative,4,8,4,14, happy mother`s day to every mommy out there,0.375,0
e69e6463fe, Yeah it`s a really fascinating paper isn`****? Credit goes to  for the discovery,Yeah it`s a really fascinating,positive,4,10,10,10, fascinating,0.2,0
caa18c44e3,Ohh boy my babys tooth came out !,tooth came out !,negative,9,12,4,12, ohh boy my babys tooth came out !,0.5,0
a1790bbaff," just got in, gonna go upto bed in a sec, not drunk! I`m disgusted with myself  haha",disgusted,negative,23,23,20,23, i`m disgusted,0.5,0
34327646c9,I feel like my dream just got crushed,I feel like my dream just got crushed,negative,4,11,11,11, crushed,0.125,0
90eeb07839,"ok, back to the dentist today. All I want to do is bask in the sun",bask,positive,18,18,18,21, bask in the sun,0.25,0
a62400eeb0," Trending you say? Well, there`s TweetCannon   http://tinyurl.com/odrza4","Trending you say? Well, there`s",neutral,4,12,4,26," trending you say? well, there`s tweetcannon http://tinyurl.com/odrza4",0.7142857142857143,0
e59df0c0fd,I think I have hayfever. Not sure due to wearing next to nothing in horrific weather on wed.,horrific we,negative,21,22,21,21, horrific,0.5,0
784a3fe0db, Yay! Lets welcome Mrs Mcnugget to twitterverse!,welcome,positive,8,8,4,6, yay!,0.0,0
e2bb0b25df,is terrible at saving money..,terrible,negative,5,5,4,5, is terrible,0.5,0
57a7111115,"Ugh, I don`t know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter  ","Ugh, I don`t know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter",negative,4,38,4,29," ugh, i don`t know if u even care about nicole richie, but i do and c that i missed",0.68,0
e1e1d25e91, So sad that schools have to close.,sad,negative,5,5,4,5, so sad,0.5,0
f6e6c24f35,happy to b home .. then my mind wanders an I can`t sleep,happy to b home,positive,4,7,4,4, happy,0.25,0
5ba1ad2348,  Morning!  Happy Mother`s Day Miz!!!  Thank you Lance!!!!,!  Happ,positive,5,6,6,6, happy,0.0,0
35f9385c07, http://twitpic.com/4jb66 - lol pretty long,pretty,positive,18,18,18,19, pretty long,0.5,0
e8a3fb8fd4," Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good.",.    Life is,positive,32,34,33,36, life is good.,0.5,0
a0e43ef72c,Had the best night I`ve had in a while.,Had the best night I`ve had in a while.,positive,4,15,6,6, best,0.125,0
a41b4ae0e7, You never write back babe.... my feelings are hurt,my feelings are hurt,negative,10,13,13,13, hurt,0.25,0
4143e10b74,My husband thinks my Twittering makes me a creeper... whatever.,My husband thinks my Twittering makes me a creeper...,negative,4,16,13,16, creeper...,0.125,0
ff9602ca61, Omg i`m on a one year work permit! Going home end of June...i`m really gna miss it   #canada,.i`m really gna miss it,negative,22,30,29,29, miss,0.2,0
707ef9a4ec,Its beginning to get way too hard to please all of my friends at once,too hard to please all of my friends at once,negative,9,18,10,10, hard,0.1,0
173e65b71a, muhaha martha <33 have fun see uu next mnth,have fun see,positive,11,13,11,12, have fun,0.6666666666666666,0
79a766877b,May the 4th be with you! Hahahaha that`ll neverrr get old,Hahahaha,positive,12,15,4,15, may the 4th be with you! hahahaha,0.14285714285714285,0
cf18237bb4,"Woo, Hulu Desktop! My poor Mac is kinda struggling with it though, poor little Core Duo just can`t keep up",poor little Core Duo just can`t keep up,negative,20,29,10,29," my poor mac is kinda struggling with it though, poor little core duo just can`t keep up",0.5,0
528ee63138, He was my reason for even going too haha.  Shaun of the Dead was too epic haha,c haha,positive,21,22,21,21, epic,0.0,0
f860efe36d," OOooOO -- no, I have not! Glad to hear it was incredible, though! I still have it bookmarked to try sometime","- no, I have not! Glad to hear it was incredible, though! I still have it bookmarked to try sometime",positive,7,31,14,14, glad,0.0625,0
fd36a74a8d, YAY  u get to see ddub again ;) those 5 men always keep me happy & motivated,me happy & motivated,positive,19,22,20,22, happy & motivated,0.75,0
edb8a2e0e4," It`s 12:30AM,  stopped tweeting, my brain`s not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!","It`s 12:30AM,  stopped tweeting, my brain`s not functioning. I wanna cry. Haha. Philippines tour, please?",negative,4,34,22,25, i wanna cry.,0.2,0
f83603a1f2, I`m watching it at the moment  -sighs- and straightening my hair which takes hours as my hair is so curly!!,h takes hours,negative,22,24,23,24, takes hours,0.6666666666666666,0
64e61bb5ba," There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids.",e nuts,negative,21,22,19,23," it drives me nuts,",0.0,0
0b833a3757,  to mast ladki patata hai chal jiske sath bhi jaye khush rehna...will miss u my love...  #twpp,l miss,negative,29,30,29,30,will miss,0.3333333333333333,0
690f712f43,_AM Well what can I say - you do look Hot in your pic... That`s gotta work for most of us...,you do look Hot in your pic... That`s gotta work for most of us...,positive,12,29,12,15, you do look hot,0.2857142857142857,0
7b11a02202,   We were all set to get a room last Saturday! I can`t apologise enough for missing out Deccy,or missin,negative,22,23,16,27, i can`t apologise enough for missing out deccy,0.0,0
dd02e1b8a8,"Allianz interview went well, got a rejection from MOD though  .... going to be a long weekend as I hear from Allianz on Monday","went well,",positive,8,10,9,10," well,",0.5,0
0f29b07b6b, your **** miss you!!!!,miss,negative,6,6,6,8, miss you!!!!,0.5,0
5af3ab1a3f," yeahh! i am very happy with my pendant, and hope to see you in future fairs. ps. good mini muffin",hope,positive,17,17,10,10, happy,0.0,0
0057e9145b, why you stop following me? Was I not cool enough for you?,? Was I not cool,negative,9,13,10,17, was i not cool enough for you?,0.5,0
413dfb9c20, haha **** hell i know ay. **** son he`s just making trouble. we could take him.,haha **** hell i know ay. **** son he`s just making trouble. we could take him.,negative,4,24,5,19, **** hell i know ay. **** son he`s just making trouble.,0.6666666666666666,0
86b7715bfb,good morning everbody!,good morning everbody!,positive,4,8,4,4, good,0.3333333333333333,0
54e7ed4016, i am sorry i don`t like girls ~that way,sorry,negative,6,6,4,6, i am sorry,0.3333333333333333,0
098350bf6a,love new shoes  thanks wine lo,love new shoes  thanks wine lo,positive,4,9,4,4, love,0.16666666666666666,0
418a22b3e5,"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. <3",i had fun  really tired now.,positive,12,18,14,14, fun,0.16666666666666666,0
61ee079ba5, I like tweet deck and I`ll try the other one u recomended Thanks,like,positive,5,5,5,20, like tweet deck and i`ll try the other one u recomended thanks,0.08333333333333333,0
4213f65406,missing someonee...,missing,negative,4,4,4,7, missing someonee...,0.5,0
03da4106d7,_kat why not??  ****,why not??,neutral,6,8,6,9, why not?? ****,0.6666666666666666,0
71d8145311,received her first pressie. Happy happy.,Happy,positive,10,10,10,12, happy happy.,0.5,0
a0fc51cb4d,"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",I can`t stand to have her,negative,14,21,14,18, i can`t stand,0.5,0
92cac242a3,I don`t think I am going to get to see any of the sun today  gutted I NEED COLOUR!,I don`t think I am going to get to see any of the sun today  gutted,negative,4,22,21,22, gutted,0.07142857142857142,0
3c10d3d16d,_the_bear  I love  the names!,I love  the names!,positive,8,12,8,9, i love,0.5,0
ba5d1dc1ec, happy mothers day ang,happy mothers day,positive,4,6,4,4, happy,0.3333333333333333,0
4fe8d469b8,im slowly losing followers one by one.,losing followers,negative,6,7,6,6, losing,0.5,0
0883179b27, Belated kay Tita.  Wow! 2 prizes in a day! Congrats!,y! Congrats!,positive,16,20,18,20, congrats!,0.5,0
14830edd75, aww  i will keep sending it ;),aww  i will keep sending it ;),positive,4,11,4,5, aww,0.14285714285714285,0
481e43e353,can`t sleep so i`m watching some more Gilmore Girls,can`t sleep so,neutral,4,8,4,18, can`t sleep so i`m watching some more gilmore girls,0.3333333333333333,0
992cbe7167,. welcome to Twitter!!!    Love you!!!  Can`t wait to see you next month,Love yo,positive,9,10,9,11, love you!!!,0.3333333333333333,0
f2f889d6cd,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",cries,negative,11,11,4,5, feeling bad,0.0,0
8cd15600d6,"I wonder if she knows how shallow, airy & dumb her tweets make her sound. I guess not b/c if she did...she`d probably stop","I wonder if she knows how shallow, airy & dumb her tweets make her sound.",negative,4,21,15,15, dumb,0.07142857142857142,0
1aa5e38d7f,"Urghh, I`m gonna do my project now  don`t wanna waste valuable weekend time",don`t wanna waste,positive,16,20,16,23, don`t wanna waste valuable weekend time,0.5,0
2f31dd75de, didn`t make it to 1000 but I smoked her.  She`s at 60 and I`m at 260.  thank you! How r u?,.  thank yo,positive,27,29,28,30, thank you!,0.25,0
734413d797,great night! great peolple!,great night! great peolple!,positive,4,11,4,4, great,0.3333333333333333,0
a30aefa0bb,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,negative,4,28,22,22, pains,0.05555555555555555,0
53b49d8128,"is having a well-deserved break today..NO PHONE CALLS, NO EMAILS..only plenty of catch up movies to doooooo",well-deserved break,positive,7,11,7,10, well-deserved,0.5,0
f7b3ee41f6," I haven`t got ANY cupcakes yet  I was hoping if I said it enough, some would appear!",s hoping,positive,14,15,15,15, hoping,0.5,0
4dad557268,says BAD TRIP! (angry)  http://plurk.com/p/wxshi,says BAD TRIP!,negative,4,7,5,7, bad trip!,0.6666666666666666,0
5d06309a9e, apologies don`t fix hurt feelings kev.  anyway i`ll get it from u next time I c u.,apologies don`t fix hurt feelings kev.,negative,4,13,4,4, apologies,0.16666666666666666,0
83884030b8, and he REALLY doesn`t like Shiny Happy People. I`m a local REM expert btw. Saw them for the first time in 1986.,Y doesn`t like Shiny Happy People.,negative,6,14,7,10, doesn`t like,0.3333333333333333,0
5aa5e13395,"long, fun day  now for some relaxation. some TV with the mom, then sleeeep","long, fun day",positive,4,7,6,6, fun,0.3333333333333333,0
fcde37cb01," No, i dont think its bad. And its very well edited, too.","very well edited,",positive,14,17,4,19," no, i dont think its bad. and its very well edited, too.",0.2727272727272727,0
afee51c825," i`m not sure what stracchino is, but it sounds good.",sounds good.,positive,18,20,19,20, good.,0.5,0
5c14785f85,"3OH!3 - Rich man is amazing, really can`t be bothered for school on Monday","Rich man is amazing, really can`t be bothered for school on Monday",positive,9,24,12,13," amazing,",0.08333333333333333,0
7b98d64d94,With E3 coming up the worst possible thing happened. No not swine flu! not AIDS! RROD!!!!!!!!!!!!!!,coming up the worst possible thing,negative,7,12,10,14, worst possible thing happened.,0.42857142857142855,0
e100a553e1,.. these holidays are soo boring..,soo boring..,negative,8,11,10,11, boring..,0.5,0
6173fd7c2e, what a riot..now you can tell you`re friends you`ve got chlamydia..but you`re hoping to get pox-syphilis soon,hoping to get pox-syphilis soon,negative,28,36,4,7, what a riot..,0.0,0
abcb83a4c1," I know! I can`t go either...it`s sad  She needs to come back to MI asap, haha",sad,negative,17,17,14,17,it`s sad,0.5,0
39fe859c2d,Happy Mothers Day mom!  I love you!,Happy,positive,4,4,4,12, happy mothers day mom! i love you!,0.14285714285714285,0
4497e55f09,Horrible thought... I have to go back to work on Monday   Good thought... I only work for 90 minutes   Life is good.,Horrible,negative,4,4,4,6, horrible thought...,0.5,0
84c0695a49, YES. He`s fascinating. I love his bedroom.. oh my God. The books.,He`s fascinating. I love his bedroom..,positive,6,15,4,10, yes. he`s fascinating.,0.2857142857142857,0
